last_update_trigger,io.homeassistant.companion.android.UPDATE_SENSORS,2023-01-27 00:39:29.829448
wifi_link_speed,65,2023-01-27 00:39:29.833333
active_notification_count,0,2023-01-27 00:39:29.835178
detected_activity,still,2023-01-27 00:51:11.917611
app_memory,0.015,2023-01-27 00:51:11.923714
volume_level_music,5,2023-01-27 00:51:11.925665
volume_level_accessibility,6,2023-01-27 00:51:11.927523
battery_level,58,2023-01-27 00:51:11.929239
battery_temperature,28.9,2023-01-27 00:51:11.934871
battery_power,0.0,2023-01-27 00:51:11.937880
last_used_app,com.instagram.android,2023-01-27 00:51:11.939585
last_update_trigger,android.net.wifi.STATE_CHANGE,2023-01-27 00:51:11.944080
wifi_link_speed,57,2023-01-27 00:51:11.945823
proximity_sensor,8,2023-01-27 00:51:11.949887
total_rx_gb,1.824,2023-01-27 00:51:11.954829
total_tx_gb,0.098,2023-01-27 00:51:11.957498
app_memory,0.017,2023-01-27 00:51:53.071367
music_active,on,2023-01-27 00:51:53.076327
battery_power,0.0,2023-01-27 00:51:53.078287
wifi_link_speed,234,2023-01-27 00:51:53.080102
wifi_frequency,5500,2023-01-27 00:51:53.083865
wifi_signal_strength,-1,2023-01-27 00:51:53.085685
total_rx_gb,1.834,2023-01-27 00:51:53.091516
app_memory,0.019,2023-01-27 00:54:20.293002
battery_level,57,2023-01-27 00:54:20.296358
battery_temperature,29.8,2023-01-27 00:54:20.298314
battery_power,0.0,2023-01-27 00:54:20.300361
last_update_trigger,SensorWorker,2023-01-27 00:54:20.305102
wifi_link_speed,65,2023-01-27 00:54:20.306852
active_notification_count,1,2023-01-27 00:54:20.308750
pressure_sensor,1014.5,2023-01-27 00:54:20.315158
total_rx_gb,1.843,2023-01-27 00:54:20.321808
total_tx_gb,0.099,2023-01-27 00:54:20.323580
app_memory,0.021,2023-01-27 00:56:48.821566
battery_level,56,2023-01-27 00:56:48.823446
battery_temperature,30.0,2023-01-27 00:56:48.826977
battery_power,0.0,2023-01-27 00:56:48.828935
last_update_trigger,android.net.wifi.STATE_CHANGE,2023-01-27 00:56:48.830689
wifi_link_speed,78,2023-01-27 00:56:48.834944
wifi_frequency,2412,2023-01-27 00:56:48.836750
wifi_signal_strength,-69,2023-01-27 00:56:48.838510
active_notification_count,0,2023-01-27 00:56:48.842921
proximity_sensor,0,2023-01-27 00:56:48.844741
total_rx_gb,1.868,2023-01-27 00:56:48.850770
app_memory,0.015,2023-01-27 00:59:15.565571
music_active,off,2023-01-27 00:59:15.567976
battery_level,55,2023-01-27 00:59:15.569661
battery_temperature,30.6,2023-01-27 00:59:15.575825
battery_power,0.0,2023-01-27 00:59:15.577842
device_locked,on,2023-01-27 00:59:15.579598
last_update_trigger,android.intent.action.SCREEN_OFF,2023-01-27 00:59:15.582264
wifi_link_speed,86,2023-01-27 00:59:15.584091
wifi_signal_strength,-60,2023-01-27 00:59:15.585779
interactive,off,2023-01-27 00:59:15.587543
pressure_sensor,1014.6,2023-01-27 00:59:15.589137
proximity_sensor,8,2023-01-27 00:59:15.594011
total_rx_gb,1.883,2023-01-27 00:59:15.602110
app_memory,0.017,2023-01-27 01:00:31.687489
battery_temperature,29.5,2023-01-27 01:00:31.690720
battery_power,0.0,2023-01-27 01:00:31.692785
last_update_trigger,android.os.action.DEVICE_IDLE_MODE_CHANGED,2023-01-27 01:00:31.694491
wifi_signal_strength,-59,2023-01-27 01:00:31.700749
doze_mode,on,2023-01-27 01:00:31.702754
pressure_sensor,1014.5,2023-01-27 01:00:31.704423
app_rx_gb,0.0211,2023-01-27 01:10:04.880955
app_memory,0.02,2023-01-27 01:10:04.883013
battery_level,54,2023-01-27 01:10:04.886584
battery_temperature,27.5,2023-01-27 01:10:04.888537
battery_power,0.0,2023-01-27 01:10:04.890496
last_update_trigger,SensorWorker,2023-01-27 01:10:04.895140
active_notification_count,1,2023-01-27 01:10:04.896943
pressure_sensor,1014.6,2023-01-27 01:10:04.898646
app_memory,0.022,2023-01-27 01:21:13.700603
battery_power,0.0,2023-01-27 01:21:13.702763
last_update_trigger,android.net.wifi.STATE_CHANGE,2023-01-27 01:21:13.704526
active_notification_count,0,2023-01-27 01:21:13.712787
proximity_sensor,0,2023-01-27 01:21:13.714652
app_memory,0.024,2023-01-27 01:25:06.933504
battery_power,0.0,2023-01-27 01:25:06.937098
last_update_trigger,SensorWorker,2023-01-27 01:25:06.938952
active_notification_count,1,2023-01-27 01:25:06.940798
app_memory,0.014,2023-01-27 01:45:28.908657
battery_level,52,2023-01-27 01:45:28.910707
battery_temperature,26.7,2023-01-27 01:45:28.914307
battery_power,0.0,2023-01-27 01:45:28.916285
pressure_sensor,1014.5,2023-01-27 01:45:28.918045
app_memory,0.016,2023-01-27 01:51:14.735832
battery_power,0.0,2023-01-27 01:51:14.738109
last_update_trigger,android.net.wifi.STATE_CHANGE,2023-01-27 01:51:14.742531
active_notification_count,0,2023-01-27 01:51:14.744410
app_memory,0.018,2023-01-27 01:59:53.713771
battery_temperature,25.4,2023-01-27 01:59:53.715894
battery_power,0.0,2023-01-27 01:59:53.719421
last_update_trigger,android.os.action.DEVICE_IDLE_MODE_CHANGED,2023-01-27 01:59:53.721152
doze_mode,off,2023-01-27 01:59:53.725598
pressure_sensor,1014.4,2023-01-27 01:59:53.727469
proximity_sensor,8,2023-01-27 01:59:53.729235
app_memory,0.02,2023-01-27 02:00:22.461345
battery_temperature,24.7,2023-01-27 02:00:22.464715
battery_power,0.0,2023-01-27 02:00:22.466810
wifi_signal_strength,-66,2023-01-27 02:00:22.468579
doze_mode,on,2023-01-27 02:00:22.472888
pressure_sensor,1014.3,2023-01-27 02:00:22.474663
app_memory,0.022,2023-01-27 02:03:37.487439
battery_temperature,24.6,2023-01-27 02:03:37.489437
battery_power,0.0,2023-01-27 02:03:37.493202
last_update_trigger,SensorWorker,2023-01-27 02:03:37.497232
active_notification_count,1,2023-01-27 02:03:37.501504
proximity_sensor,0,2023-01-27 02:03:37.503283
app_memory,0.017,2023-01-27 02:21:15.854229
battery_temperature,23.2,2023-01-27 02:21:15.856295
battery_power,0.0,2023-01-27 02:21:15.858324
app_memory,0.02,2023-01-27 02:44:40.022526
battery_level,51,2023-01-27 02:44:40.024546
battery_power,0.0,2023-01-27 02:44:40.028363
app_memory,0.023,2023-01-27 02:51:16.237006
battery_power,0.0,2023-01-27 02:51:16.240351
